,,ガソリン,petrol,en-us,JLPT 4
,,ガソリンスタンド,petrol station,en-us,JLPT 4
,,ガラス,a glass pane,en-us,JLPT 4
,,ケーキ,cake,en-us,JLPT 4
消しゴム,けしゴム,,"eraser, rubber",en-us,JLPT 4
,,コンサート,concert,en-us,JLPT 4
,,コンピューター,computer,en-us,JLPT 4
,,サラダ,salad,en-us,JLPT 4
,,サンダル,sandal,en-us,JLPT 4
,,サンドイッチ,sandwich,en-us,JLPT 4
,,ジャム,jam,en-us,JLPT 4
,,スーツ,suit,en-us,JLPT 4
,,スーツケース,suitcase,en-us,JLPT 4
,,スクリーン,screen,en-us,JLPT 4
,,ステーキ,steak,en-us,JLPT 4
,,ステレオ,stereo,en-us,JLPT 4
,,ソフト,soft,en-us,JLPT 4
,,タイプ,"type, style",en-us,JLPT 4
,,チェック・する,to check,en-us,JLPT 4
,,テキスト,"text, text book",en-us,JLPT 4
,,テニス,tennis,en-us,JLPT 4
,,パート,part time,en-us,JLPT 4
,,パソコン,personal computer,en-us,JLPT 4
,,ハンドバッグ,handbag　,en-us,JLPT 4
,,ピアノ,piano,en-us,JLPT 4
,,ビル,building or bill,en-us,JLPT 4
,,ファックス,fax,en-us,JLPT 4
,,プレゼント,present,en-us,JLPT 4
,,ベル,bell,en-us,JLPT 4
,,レジ,register,en-us,JLPT 4
,,レポート/リポート,report,en-us,JLPT 4
,,ワープロ,word processor,en-us,JLPT 4
